Date,Allegany_cases,Anne Arundel_cases,Baltimore_cases,Calvert_cases,Caroline_cases,Carroll_cases,Cecil_cases,Charles_cases,Dorchester_cases,Frederick_cases,Garrett_cases,Harford_cases,Howard_cases,Kent_cases,Montgomery_cases,Prince George_cases,Queen Anne_cases,St. Mary_cases,Somerset_cases,Talbot_cases,Washington_cases,Wicomico_cases,Worcester_cases,Baltimore City_cases,Allegany_deaths,Anne Arundel_deaths,Baltimore_deaths,Calvert_deaths,Caroline_deaths,Carroll_deaths,Cecil_deaths,Charles_deaths,Dorchester_deaths,Frederick_deaths,Garrett_deaths,Harford_deaths,Howard_deaths,Kent_deaths,Montgomery_deaths,Prince George_deaths,Queen Anne_deaths,St. Mary_deaths,Somerset_deaths,Talbot_deaths,Washington_deaths,Wicomico_deaths,Worcester_deaths,Baltimore City_deaths
1/3/2021,5513,25365,39608,2337,1370,5354,3718,6229,1420,11868,1496,8856,11564,767,47575,56028,1736,3372,1845,1236,8633,4843,2269,32317,154,369,951,46,10,170,77,128,23,198,51,171,181,28,1138,1097,28,89,22,8,156,79,50,721
1/4/2021,5524,25629,39851,2378,1378,5392,3744,6288,1438,12054,1515,8957,11657,783,48089,56391,1745,3413,1848,1247,8766,4896,2316,32503,155,370,954,46,10,171,78,129,24,198,51,171,181,28,1140,1100,28,89,21,8,157,80,50,724
1/5/2021,5556,25781,40026,2394,1394,5460,3785,6328,1443,12190,1525,9005,11744,792,48351,56813,1761,3433,1887,1257,8879,4934,2331,32689,156,375,962,47,11,174,79,129,24,200,51,173,182,28,1147,1101,28,89,21,9,161,84,50,725
1/6/2021,5556,25781,40026,2394,1394,5460,3785,6328,1443,12190,1525,9005,11744,792,48351,56813,1761,3433,1887,1257,8879,4934,2331,32689,156,375,962,47,11,174,79,129,24,200,51,173,182,28,1147,1101,28,89,22,9,161,84,50,725
1/7/2021,5625,26478,40759,2508,1420,5587,3869,6471,1527,12446,1561,9195,12029,811,49257,57771,1841,3582,1910,1303,9261,5046,2402,33215,160,385,981,47,11,177,80,129,24,204,53,175,183,28,1162,1117,28,92,21,10,165,88,51,737
1/8/2021,5705,26916,41229,2542,1467,5740,3915,6534,1538,12592,1584,9349,12249,822,49806,58316,1890,3642,1933,1336,9393,5117,2463,33528,161,391,987,47,11,177,82,131,24,205,53,177,184,28,1169,1129,29,92,21,10,172,90,53,744
1/9/2021,5729,27345,41602,2611,1482,5841,3960,6624,1597,12730,1598,9444,12459,840,50428,58954,1935,3708,1962,1355,9580,5216,2516,33848,161,397,996,47,11,177,82,130,24,209,54,179,184,28,1174,1131,29,92,22,11,173,92,54,745
1/10/2021,5758,27770,41972,2679,1502,5895,4010,6695,1618,12818,1614,9563,12612,852,51067,59540,1969,3734,1965,1381,9678,5295,2566,34121,162,400,998,47,11,177,82,131,24,209,55,179,186,30,1180,1137,29,92,22,11,174,93,55,744
1/11/2021,5771,28202,42307,2751,1542,5953,4100,6771,1627,12937,1623,9682,12734,870,51527,60023,2006,3790,1973,1401,9768,5333,2595,34400,162,402,1003,47,11,178,82,131,24,209,55,179,187,30,1183,1142,29,92,22,11,174,94,57,746
1/12/2021,5785,28416,42505,2783,1556,6015,4125,6818,1645,13501,1634,9739,12863,877,52015,60505,2014,3818,2022,1420,9852,5386,2614,34443,163,404,1015,47,12,178,83,132,24,212,55,181,188,30,1189,1147,30,94,23,11,176,94,59,749
1/13/2021,5799,28675,42810,2821,1560,6061,4158,6890,1658,13676,1647,9848,12954,886,52368,60972,2029,3874,2034,1426,9959,5442,2642,34678,163,407,1027,47,13,179,86,132,24,215,57,181,188,30,1203,1151,31,94,23,11,178,96,59,752
1/14/2021,5814,29016,43103,2850,1575,6139,4213,6957,1732,13836,1665,9926,13070,892,52842,61516,2058,3948,2047,1441,10122,5473,2673,34907,164,410,1037,47,13,179,86,132,24,217,57,182,188,30,1211,1155,33,94,23,12,180,98,62,756
1/15/2021,5839,29358,43403,2899,1608,6210,4267,7022,1759,13970,1689,10027,13195,904,53283,61946,2099,3998,2052,1458,10306,5531,2717,35199,164,413,1047,47,13,180,88,133,24,221,57,184,190,30,1217,1161,33,94,24,14,180,100,64,760
1/16/2021,5865,29710,43793,2967,1627,6255,4337,7121,1811,14150,1701,10160,13330,918,53832,62491,2140,4073,2068,1477,10418,5626,2756,35405,164,416,1055,47,13,180,91,133,24,222,57,187,192,30,1221,1161,33,95,24,15,181,101,66,765
1/17/2021,5888,29955,44057,3009,1645,6314,4366,7206,1828,14230,1716,10259,13433,937,54241,62927,2177,4081,2074,1499,10495,5701,2797,35610,164,419,1060,47,13,180,91,133,24,223,57,187,193,30,1226,1161,33,96,24,15,181,101,66,767
1/18/2021,5891,30174,44207,3051,1652,6348,4403,7264,1844,14325,1719,10314,13525,943,54525,63258,2187,4103,2084,1508,10549,5745,2822,35773,165,422,1064,47,13,180,92,134,25,224,57,187,194,30,1234,1170,33,96,24,16,184,102,66,776
1/19/2021,5956,30355,44391,3099,1665,6397,4438,7303,1864,14447,1728,10396,13592,949,54835,63592,2196,4161,2109,1525,10625,5791,2831,35941,166,424,1068,49,13,181,92,136,26,224,57,190,195,30,1240,1179,33,96,24,16,187,103,69,778
1/20/2021,5982,30616,44639,3119,1684,6427,4487,7349,1877,14574,1737,10476,13657,956,55203,63994,2210,4234,2121,1543,10730,5832,2851,36055,169,429,1075,51,13,181,94,138,26,226,57,194,196,30,1245,1191,33,98,25,16,193,110,70,778
1/21/2021,5993,30847,44944,3153,1693,6478,4523,7412,1899,14693,1741,10541,13744,964,55531,64355,2218,4256,2127,1555,10814,5878,2877,36283,171,433,1082,52,14,184,96,138,27,229,57,194,197,30,1256,1193,33,99,26,16,195,112,70,781
1/22/2021,6015,31125,45197,3177,1735,6533,4553,7470,1908,14817,1750,10649,13860,982,55951,64764,2257,4303,2140,1568,10869,5922,2917,36453,174,439,1092,54,14,186,101,140,27,233,57,195,197,30,1264,1196,33,99,27,16,203,113,70,785
1/23/2021,6033,31396,45459,3226,1755,6571,4587,7551,1955,14925,1753,10736,13954,993,56328,65151,2279,4334,2161,1585,10948,5991,2948,36688,175,442,1099,55,14,188,103,141,28,234,57,197,198,30,1269,1200,33,99,27,17,206,115,70,786
1/24/2021,6068,31599,45671,3254,1764,6622,4606,7609,1962,15046,1759,10821,14028,1007,56729,65562,2287,4374,2168,1597,11006,6053,2974,36886,175,444,1102,56,14,188,103,141,28,237,57,197,198,30,1275,1205,33,99,26,17,209,118,73,793
1/25/2021,6095,31764,45847,3271,1771,6649,4629,7667,1969,15113,1760,10896,14077,1013,57129,65865,2298,4396,2173,1605,11048,6097,2983,37023,176,447,1106,56,14,189,103,141,30,239,57,198,199,30,1279,1206,33,99,26,18,210,121,74,794
1/26/2021,6106,31909,46027,3289,1806,6697,4640,7719,2009,15216,1764,10957,14138,1014,57326,66159,2305,4411,2200,1613,11102,6140,2986,37087,176,451,1112,57,15,189,107,142,30,240,57,200,201,34,1284,1206,33,99,26,20,217,123,77,797
1/27/2021,6119,32093,46254,3304,1824,6750,4674,7786,2017,15239,1765,11039,14250,1021,57685,66535,2312,4448,2208,1622,11153,6172,3008,37281,177,455,1126,57,16,191,110,144,31,241,57,203,201,34,1292,1213,33,101,26,20,219,123,77,800
1/28/2021,6134,32362,46618,3340,1833,6808,4690,7833,2031,15342,1782,11127,14330,1023,58011,66888,2328,4489,2222,1635,11228,6213,3018,37464,178,458,1131,59,16,193,111,144,33,240,57,206,201,36,1294,1218,33,102,26,21,222,125,78,804
1/29/2021,6143,32535,46843,3373,1859,6861,4709,7909,2040,15447,1789,11186,14408,1027,58308,67262,2338,4517,2228,1646,11307,6232,3037,37625,180,464,1138,61,16,193,111,145,35,243,57,207,204,36,1298,1222,33,103,26,21,222,126,77,812
1/30/2021,6175,32737,47111,3392,1874,6890,4745,7965,2074,15531,1790,11287,14496,1033,58710,67583,2363,4558,2239,1673,11376,6297,3056,37771,182,470,1146,61,16,194,111,145,35,243,57,207,204,36,1300,1228,34,104,26,21,226,128,78,816
1/31/2021,6198,32906,47341,3410,1888,6954,4757,8022,2089,15615,1794,11368,14572,1046,58965,67883,2367,4569,2247,1679,11442,6334,3076,37951,183,471,1149,61,16,194,111,145,35,244,57,207,204,36,1304,1231,34,104,26,21,226,128,78,819
2/1/2021,6205,33044,47502,3428,1899,6983,4767,8060,2103,15646,1798,11411,14631,1048,59155,68102,2370,4611,2253,1691,11471,6352,3082,38024,184,472,1151,61,16,194,111,145,35,245,57,208,205,36,1310,1236,34,105,26,22,227,128,78,821
2/2/2021,6212,33111,47608,3438,1902,7001,4776,8087,2106,15722,1798,11450,14656,1053,59292,68295,2378,4618,2261,1707,11494,6371,3085,38120,186,474,1153,61,16,194,111,145,36,245,58,209,205,36,1313,1238,34,105,26,23,228,128,78,822
2/3/2021,6218,33194,47735,3446,1904,7017,4784,8126,2113,15759,1800,11481,14704,1056,59439,68490,2386,4636,2268,1716,11521,6403,3093,38194,189,481,1158,61,17,194,111,146,36,250,58,213,207,37,1320,1243,35,107,26,24,230,130,78,823
2/4/2021,6239,33362,47890,3465,1915,7041,4797,8184,2124,15845,1805,11526,14767,1059,59782,68772,2391,4661,2279,1722,11570,6427,3103,38311,190,485,1164,61,17,198,112,146,36,251,58,213,208,37,1324,1246,35,107,26,26,231,130,79,823
2/5/2021,6249,33557,48081,3485,1924,7078,4818,8232,2134,15910,1807,11567,14826,1061,60040,69059,2406,4697,2286,1731,11620,6469,3115,38432,190,488,1169,61,18,200,113,147,36,253,58,213,209,37,1334,1248,35,108,26,26,233,132,81,827
2/6/2021,6298,33673,48282,3499,1937,7102,4840,8282,2166,15968,1819,11637,14877,1062,60235,69343,2421,4739,2294,1740,11664,6490,3132,38584,190,489,1178,63,18,202,113,147,36,256,58,216,209,37,1338,1253,35,108,26,26,235,134,85,830
2/7/2021,6310,33812,48477,3513,1960,7155,4858,8328,2174,16057,1821,11714,14952,1069,60479,69600,2437,4775,2304,1758,11714,6510,3140,38733,190,492,1182,63,18,203,113,148,37,256,58,216,210,37,1342,1258,36,108,26,26,236,134,86,834
2/8/2021,6317,33911,48568,3519,1962,7176,4866,8357,2184,16100,1821,11765,14981,1069,60633,69779,2439,4803,2310,1763,11729,6525,3148,38828,191,493,1186,63,18,203,113,150,37,256,58,216,211,38,1347,1262,36,108,26,26,238,135,86,837
2/9/2021,6321,33980,48631,3526,1969,7209,4875,8388,2189,16159,1822,11791,15037,1070,60835,70020,2443,4817,2317,1770,11756,6543,3152,38909,192,496,1194,63,18,203,113,150,38,256,58,218,212,38,1351,1264,36,108,26,26,239,135,87,843
2/10/2021,6333,34096,48800,3535,1972,7232,4890,8427,2194,16190,1823,11849,15087,1073,61001,70244,2453,4829,2320,1777,11799,6553,3164,39025,193,501,1197,63,18,205,113,150,38,257,58,218,212,39,1360,1272,37,108,26,28,240,135,88,845
2/11/2021,6336,34216,48976,3552,1978,7272,4906,8464,2202,16249,1824,11910,15126,1077,61160,70465,2466,4847,2323,1779,11859,6578,3169,39131,193,501,1205,63,18,206,113,151,39,257,58,221,214,39,1363,1280,37,108,28,29,240,136,88,848
2/12/2021,6348,34348,49111,3559,1983,7294,4918,8496,2205,16294,1828,11962,15179,1083,61330,70646,2478,4876,2338,1781,11891,6595,3181,39253,193,502,1215,63,18,206,114,151,39,260,58,223,215,39,1368,1283,37,109,29,29,240,136,88,852
2/13/2021,6359,34448,49233,3565,1987,7313,4932,8526,2230,16366,1829,12004,15238,1085,61518,70818,2488,4893,2346,1787,12030,6609,3187,39345,194,502,1221,63,18,206,114,151,40,261,58,224,216,39,1370,1283,37,109,29,30,240,137,88,854
2/14/2021,6363,34526,49353,3572,1991,7331,4940,8553,2243,16409,1829,12040,15284,1088,61643,70980,2492,4900,2347,1796,12065,6621,3193,39424,194,503,1222,63,18,206,114,151,40,261,58,226,217,39,1372,1285,37,110,29,30,240,137,88,855
2/15/2021,6366,34602,49444,3581,1995,7349,4949,8578,2250,16448,1829,12080,15316,1090,61744,71118,2493,4917,2348,1801,12086,6628,3196,39497,195,508,1229,63,18,207,115,152,40,263,58,226,217,39,1381,1290,37,111,30,30,243,139,88,858
2/16/2021,6368,34645,49497,3586,1999,7355,4958,8597,2252,16481,1831,12095,15342,1093,61835,71216,2499,4928,2349,1808,12100,6634,3201,39552,196,511,1231,63,18,207,115,152,40,263,58,228,217,40,1382,1292,37,111,30,31,245,139,89,859
2/17/2021,6369,34721,49653,3591,2001,7364,4964,8626,2253,16511,1831,12129,15384,1097,61942,71402,2504,4936,2351,1811,12136,6641,3203,39560,196,512,1234,65,18,208,115,152,41,264,59,229,217,40,1382,1294,38,111,30,31,245,139,90,859
2/18/2021,6374,34860,49762,3598,2005,7381,4966,8656,2264,16582,1832,12168,15425,1099,62085,71586,2515,4956,2356,1818,12164,6664,3217,39633,196,518,1243,66,18,208,115,153,43,265,59,231,217,41,1393,1304,38,112,30,31,248,140,91,865
2/19/2021,6382,34964,49897,3602,2013,7406,4971,8686,2281,16629,1833,12212,15461,1103,62234,71817,2529,4979,2361,1832,12189,6672,3220,39701,196,518,1243,66,18,208,116,153,43,265,59,231,217,41,1395,1304,38,112,30,31,248,141,91,867
2/20/2021,6382,35040,49977,3611,2016,7423,4971,8714,2287,16659,1833,12262,15505,1104,62336,71993,2535,4984,2362,1844,12203,6685,3226,39785,197,521,1247,67,18,208,117,153,43,266,59,231,217,42,1395,1304,38,112,30,31,248,141,91,867
2/21/2021,6391,35094,50063,3613,2017,7434,4972,8733,2301,16691,1833,12285,15519,1105,62436,72122,2546,5001,2365,1847,12232,6689,3227,39839,197,521,1248,67,18,208,117,153,43,267,59,231,217,42,1396,1305,38,112,30,31,248,141,91,867
2/22/2021,6393,35166,50132,3620,2021,7447,4974,8751,2306,16715,1835,12309,15568,1105,62523,72250,2549,5011,2365,1851,12249,6698,3229,39899,197,522,1251,67,18,208,117,153,43,267,59,231,217,42,1398,1307,38,112,30,31,248,141,91,867
2/23/2021,6395,35218,50194,3623,2022,7460,4978,8771,2318,16747,1836,12336,15603,1107,62626,72416,2549,5025,2369,1855,12264,6703,3233,39980,198,524,1254,68,18,210,117,154,43,267,61,233,218,42,1398,1309,38,113,30,32,249,141,91,869
2/24/2021,6398,35297,50351,3626,2025,7475,4979,8801,2320,16778,1836,12373,15647,1108,62767,72609,2555,5034,2370,1860,12281,6719,3244,40037,198,527,1260,68,18,211,119,154,43,269,61,234,218,42,1399,1314,38,113,30,32,251,141,92,874
2/25/2021,6399,35410,50482,3634,2027,7486,4991,8830,2327,16826,1840,12403,15682,1109,62896,72788,2559,5066,2372,1867,12344,6735,3252,40141,198,532,1275,69,19,212,119,157,45,272,61,236,219,42,1408,1327,38,114,31,33,252,141,92,885
2/26/2021,6400,35510,50669,3639,2036,7516,4998,8864,2336,16869,1841,12432,15724,1120,63039,72990,2563,5079,2381,1870,12366,6750,3258,40186,198,534,1278,70,19,212,120,157,45,276,61,236,219,42,1408,1327,38,114,31,34,252,141,92,886
2/27/2021,6405,35604,50779,3647,2040,7531,5004,8885,2342,16910,1841,12457,15757,1121,63166,73149,2571,5099,2384,1873,12383,6759,3262,40303,199,536,1282,71,19,213,120,157,45,278,61,237,220,42,1410,1328,38,114,31,34,253,141,92,886
2/28/2021,6406,35712,50891,3656,2046,7543,5014,8899,2347,16938,1842,12483,15798,1122,63276,73320,2574,5117,2389,1880,12408,6772,3265,40401,199,538,1283,71,19,214,120,157,45,280,61,237,220,42,1412,1329,38,114,31,34,253,141,92,886
3/1/2021,6408,35772,50972,3661,2049,7548,5023,8921,2348,16969,1844,12515,15827,1125,63395,73413,2577,5123,2390,1886,12417,6779,3266,40474,199,539,1283,71,19,214,120,157,45,280,61,237,220,42,1412,1329,38,114,31,34,253,141,92,886
3/2/2021,6409,35827,51062,3664,2051,7555,5025,8929,2354,17003,1844,12529,15831,1126,63499,73509,2579,5134,2390,1890,12427,6783,3269,40481,199,542,1284,71,20,214,120,157,45,281,61,239,220,43,1418,1331,38,114,31,34,254,141,93,890
3/3/2021,6409,35963,51183,3668,2051,7569,5027,8963,2354,17035,1844,12567,15868,1128,63595,73685,2582,5134,2393,1893,12448,6790,3270,40540,199,542,1288,71,20,214,121,159,45,281,61,239,220,43,1420,1334,38,114,31,34,255,142,93,894
3/4/2021,6411,36084,51318,3673,2051,7574,5041,8994,2355,17095,1844,12592,15893,1129,63702,73834,2585,5150,2397,1897,12465,6797,3276,40608,199,543,1290,72,20,214,122,159,45,281,61,239,220,43,1421,1336,38,114,32,34,255,143,93,896
3/5/2021,6416,36149,51492,3684,2056,7604,5046,9033,2358,17141,1844,12635,15934,1133,63796,73994,2593,5164,2400,1905,12484,6809,3280,40728,200,544,1291,72,20,214,123,160,45,281,61,240,221,43,1424,1338,38,115,32,34,257,143,93,897
3/6/2021,6418,36241,51639,3691,2057,7637,5053,9057,2369,17166,1846,12679,16057,1135,63898,74165,2597,5186,2401,1906,12500,6816,3280,40817,200,545,1292,72,20,214,123,160,45,281,61,240,221,43,1426,1339,38,115,32,34,257,143,93,899
3/7/2021,6421,36331,51730,3701,2058,7661,5059,9074,2375,17196,1847,12700,16088,1139,63987,74327,2601,5201,2401,1907,12519,6821,3283,40892,200,545,1293,72,20,214,123,160,45,282,61,240,221,43,1426,1341,38,115,32,35,258,143,93,900
3/8/2021,6422,36385,51862,3710,2059,7674,5066,9104,2378,17219,1848,12750,16114,1141,64081,74452,2604,5215,2404,1907,12526,6828,3286,41000,200,545,1293,72,20,214,123,160,45,283,61,241,221,43,1426,1341,38,115,32,35,258,143,93,900
3/9/2021,6423,36440,51966,3714,2060,7696,5068,9116,2379,17247,1848,12771,16202,1142,64166,74571,2604,5220,2413,1907,12538,6840,3290,41047,200,546,1300,73,21,215,123,161,45,283,61,244,221,43,1430,1344,38,115,32,35,259,144,93,900
3/10/2021,6426,36543,52096,3718,2063,7717,5072,9132,2380,17282,1849,12823,16283,1142,64273,74704,2605,5233,2415,1908,12571,6845,3293,41193,200,548,1306,73,21,215,123,161,45,286,61,245,221,43,1435,1346,39,116,34,35,259,145,93,902
3/11/2021,6432,36655,52271,3736,2063,7736,5080,9158,2382,17324,1854,12864,16326,1144,64399,74851,2607,5248,2415,1911,12599,6859,3295,41282,201,551,1307,73,21,215,124,161,45,287,61,245,221,43,1437,1351,39,116,34,35,259,145,93,906
3/12/2021,6433,36770,52450,3741,2066,7769,5096,9199,2384,17360,1858,12918,16370,1147,64514,74991,2617,5249,2418,1914,12613,6889,3299,41415,201,552,1313,73,21,215,124,161,45,287,61,246,221,43,1438,1351,39,117,34,35,259,145,93,908
3/13/2021,6434,36870,52606,3747,2068,7802,5107,9225,2394,17407,1859,12966,16459,1153,64647,75180,2621,5255,2421,1914,12649,6908,3301,41588,201,552,1313,73,21,217,124,164,45,287,61,248,221,44,1439,1352,40,117,34,35,259,146,93,909
3/14/2021,6439,36965,52740,3755,2068,7822,5115,9253,2396,17451,1871,13006,16480,1155,64773,75325,2624,5263,2422,1918,12665,6912,3301,41722,201,552,1315,73,21,217,124,164,45,287,61,248,221,44,1441,1352,40,117,34,35,259,146,93,909
3/15/2021,6440,37012,52828,3757,2070,7841,5124,9275,2402,17484,1873,13042,16501,1163,64857,75427,2626,5269,2424,1921,12683,6919,3306,41814,201,552,1315,73,21,217,124,164,45,287,61,248,221,44,1442,1352,40,117,34,35,259,146,93,909
3/16/2021,6443,37074,52936,3767,2070,7849,5132,9296,2404,17524,1874,13075,16544,1164,64934,75541,2629,5277,2430,1921,12698,6924,3306,41906,201,553,1318,73,21,217,124,166,45,287,62,250,221,44,1443,1354,40,117,34,36,259,146,93,914
3/17/2021,6450,37165,53073,3773,2071,7866,5143,9334,2405,17545,1874,13119,16585,1169,65053,75719,2632,5278,2432,1923,12753,6929,3306,42036,201,554,1323,73,22,217,124,166,45,287,62,251,221,44,1446,1356,40,117,34,36,260,147,93,916
3/18/2021,6454,37295,53282,3783,2073,7895,5164,9357,2413,17593,1875,13187,16621,1211,65157,75847,2636,5291,2433,1923,12782,6936,3308,42230,202,556,1328,73,22,217,124,167,47,289,62,253,221,44,1449,1361,40,117,34,36,260,147,93,919
3/19/2021,6457,37450,53445,3791,2077,7919,5183,9391,2418,17646,1879,13243,16649,1218,65289,76022,2651,5300,2437,1924,12832,6950,3309,42418,202,558,1338,74,22,217,124,169,47,291,62,255,222,44,1455,1367,40,118,35,36,260,148,93,922
3/20/2021,6458,37629,53628,3805,2080,7946,5203,9428,2429,17686,1884,13294,16710,1219,65408,76196,2658,5306,2443,1926,12857,6960,3313,42550,202,558,1344,74,22,217,124,169,48,292,62,255,222,44,1456,1370,40,120,35,36,260,148,93,926
3/21/2021,6462,37722,53801,3816,2081,7966,5217,9451,2434,17745,1887,13350,16741,1220,65505,76370,2659,5317,2447,1932,12878,6970,3316,42736,202,558,1345,74,22,217,124,169,48,292,62,255,222,44,1456,1373,40,120,35,36,260,148,93,927
3/22/2021,6463,37799,53914,3821,2083,7984,5226,9465,2440,17772,1888,13376,16776,1220,65596,76481,2663,5323,2447,1940,12894,6977,3318,42839,202,558,1345,74,22,217,124,169,48,293,62,255,222,44,1456,1373,40,120,35,36,260,148,93,927
3/23/2021,6463,37879,54031,3829,2083,8012,5248,9484,2443,17788,1889,13415,16798,1220,65686,76587,2666,5334,2453,1940,12908,6986,3321,42970,202,558,1350,74,22,217,125,169,48,296,62,255,223,44,1461,1376,40,120,35,36,262,148,93,932
3/24/2021,6467,38011,54243,3843,2087,8029,5269,9531,2444,17838,1889,13472,16848,1220,65825,76750,2671,5337,2459,1940,12947,7005,3325,43156,202,559,1354,74,22,217,125,169,48,296,62,255,224,44,1463,1377,40,120,35,36,262,148,93,934
3/25/2021,6476,38186,54484,3855,2092,8063,5277,9556,2449,17893,1893,13550,16915,1220,65986,76950,2679,5361,2465,1943,12998,7015,3331,43351,202,561,1356,74,22,217,125,170,48,297,62,255,225,44,1463,1378,40,121,36,36,262,148,93,935
3/26/2021,6478,38308,54740,3869,2099,8098,5289,9596,2455,17961,1894,13634,16959,1220,66113,77153,2687,5378,2468,1944,13046,7039,3342,43578,202,562,1358,74,22,217,126,170,48,298,62,255,225,44,1468,1380,40,121,36,36,262,149,93,938
3/27/2021,6486,38446,55000,3883,2104,8132,5300,9620,2463,18003,1897,13742,17044,1220,66250,77370,2690,5379,2468,1948,13087,7051,3349,43782,202,562,1359,74,22,217,126,170,48,300,62,255,226,44,1468,1383,40,121,37,36,262,149,93,942
3/28/2021,6499,38572,55245,3891,2110,8176,5311,9648,2463,18053,1899,13826,17106,1220,66392,77573,2692,5390,2469,1952,13132,7062,3352,44016,202,562,1361,74,22,217,126,171,48,300,62,255,226,44,1468,1383,40,122,37,36,262,149,93,943
3/29/2021,6508,38671,55451,3898,2112,8192,5320,9676,2464,18097,1900,13898,17148,1220,66491,77701,2692,5396,2469,1954,13156,7066,3362,44237,202,562,1362,74,22,217,126,171,48,300,62,255,226,44,1468,1384,40,122,37,36,262,149,93,943
3/30/2021,6510,38776,55611,3903,2117,8220,5329,9695,2465,18133,1901,13944,17212,1220,66589,77820,2701,5400,2475,1958,13172,7072,3369,44390,202,564,1365,74,22,217,126,172,48,300,62,255,226,44,1468,1386,40,122,37,36,263,149,93,944
3/31/2021,6530,38894,55856,3907,2120,8260,5347,9724,2468,18183,1904,14053,17270,1220,66704,78011,2709,5409,2480,1958,13245,7082,3381,44629,202,566,1366,74,22,217,126,173,48,301,62,255,226,44,1472,1388,41,122,37,36,263,149,93,944
4/1/2021,6536,39062,56179,3923,2125,8311,5369,9764,2476,18252,1906,14145,17342,1223,66831,78242,2719,5431,2480,1965,13294,7091,3393,44869,202,568,1371,74,22,217,127,173,48,301,62,256,227,44,1476,1391,41,122,37,36,263,149,94,945
4/2/2021,6546,39217,56503,3925,2132,8341,5397,9803,2481,18286,1906,14259,17405,1229,66951,78442,2724,5453,2481,1969,13326,7108,3404,45097,204,569,1373,74,22,218,127,174,48,301,62,257,227,44,1476,1392,41,123,37,36,263,150,95,948
4/3/2021,6557,39345,56735,3932,2138,8371,5423,9826,2489,18347,1910,14330,17470,1232,67061,78633,2730,5462,2481,1971,13363,7127,3409,45318,204,569,1376,74,22,219,127,176,49,301,62,258,229,44,1480,1393,41,123,37,36,263,151,95,950
4/4/2021,6559,39483,57083,3944,2148,8416,5447,9872,2495,18384,1913,14437,17567,1240,67212,78840,2735,5477,2483,1973,13409,7135,3417,45660,204,571,1376,74,22,220,127,176,49,301,62,259,229,44,1481,1394,41,123,37,36,263,151,95,951
4/5/2021,6559,39578,57222,3951,2151,8439,5463,9895,2500,18425,1914,14490,17605,1244,67303,78948,2739,5485,2484,1975,13425,7144,3424,45825,204,571,1376,74,22,220,127,176,49,302,62,259,229,45,1481,1394,41,123,37,36,263,151,95,951
4/6/2021,6560,39658,57383,3953,2156,8469,5473,9906,2501,18479,1914,14553,17641,1246,67375,79087,2745,5499,2485,1976,13444,7156,3429,45967,204,572,1382,74,22,221,127,177,49,302,62,259,229,45,1484,1394,41,123,37,36,264,151,95,953
4/7/2021,6588,39773,57709,3960,2158,8503,5496,9937,2505,18507,1916,14652,17718,1246,67505,79286,2752,5511,2486,1979,13484,7164,3437,46254,204,573,1391,74,22,222,127,177,49,302,62,261,230,45,1484,1395,41,123,37,36,265,152,95,955
4/8/2021,6592,39902,57972,3967,2164,8537,5511,9965,2515,18575,1918,14738,17749,1248,67613,79453,2756,5523,2487,1990,13529,7171,3445,46503,204,573,1398,74,22,224,127,179,49,303,62,261,230,45,1486,1398,41,123,37,36,266,152,95,958
4/9/2021,6602,40112,58366,3977,2172,8581,5539,10010,2521,18652,1919,14849,17834,1251,67773,79706,2770,5545,2491,1995,13587,7183,3450,46778,204,573,1401,74,22,225,127,179,49,305,62,261,230,45,1489,1402,41,123,37,36,266,152,94,967
4/10/2021,6620,40271,58697,3984,2175,8622,5587,10042,2546,18680,1922,14950,17891,1254,67911,79901,2780,5555,2495,2000,13632,7207,3454,47071,204,574,1404,74,22,226,127,179,50,305,62,261,230,45,1491,1408,41,123,37,36,266,152,94,971
4/11/2021,6632,40427,58992,3994,2181,8655,5613,10079,2553,18742,1923,15044,17933,1258,68042,80109,2788,5564,2496,2004,13661,7212,3460,47368,205,576,1406,74,22,226,127,179,50,305,62,261,230,45,1493,1408,41,123,37,36,266,152,94,970
4/12/2021,6636,40489,59201,4003,2186,8669,5636,10094,2557,18791,1923,15107,17967,1261,68144,80228,2791,5578,2501,2011,13678,7223,3462,47579,205,576,1408,74,22,226,127,179,50,305,62,261,230,45,1493,1408,41,123,37,36,266,152,94,972
4/13/2021,6643,40587,59421,4009,2189,8700,5651,10125,2562,18847,1923,15138,18059,1264,68260,80370,2796,5596,2505,2013,13683,7237,3472,47749,205,578,1411,74,22,227,128,179,50,305,62,261,230,45,1493,1412,41,123,37,36,266,152,94,977
4/14/2021,6652,40740,59751,4016,2191,8725,5669,10150,2566,18903,1926,15225,18156,1265,68377,80598,2805,5612,2506,2018,13732,7248,3475,48045,205,580,1415,75,22,227,128,181,50,306,62,264,230,45,1493,1415,41,123,37,36,266,152,94,983
4/15/2021,6666,40905,60053,4026,2200,8764,5689,10184,2575,18946,1927,15304,18192,1266,68487,80817,2811,5632,2509,2020,13761,7268,3482,48311,205,582,1417,75,22,228,128,181,50,306,62,264,230,45,1495,1417,41,123,37,36,266,152,94,986
4/16/2021,6685,41045,60389,4035,2209,8795,5732,10214,2582,19002,1936,15395,18249,1270,68623,81035,2817,5649,2514,2025,13801,7288,3490,48579,205,582,1420,75,22,229,128,181,50,307,62,265,230,45,1497,1421,42,123,37,36,269,152,94,989
